id_partida,ano_copa,data_hora,id_fase,fase_grupo,tipo_fase,id_estadio,id_time1,time1,img_time1,gols_time1,placar,gols_time2,id_time2,time2,img_time2,win_conditions,publico_partida,arbitro,assistente1,assistente2
97410053,2006,26 Jun 2006 - 17:00 ,9501,Oitavas de Finais,Fase de Mata-Mata,158,2,ITA,https://api.fifa.com/api/v3/picture/flags-sq-5/ITA,1,1-0,0,20,AUS,https://api.fifa.com/api/v3/picture/flags-sq-5/AUS, ,46000,MEDINA CANTALEJO Luis (ESP),GIRALDEZ CARRASCO Victoriano (ESP),MEDINA HERNANDEZ Pedro (ESP)
97410054,2006,26 Jun 2006 - 21:00 ,9501,Oitavas de Finais,Fase de Mata-Mata,157,5,SUI,https://api.fifa.com/api/v3/picture/flags-sq-5/SUI,0,"0-0(0-0)[0-3]",0,81,UKR,https://api.fifa.com/api/v3/picture/flags-sq-5/UKR,Ukraine win on penalties (0 - 3) ,45000,ARCHUNDIA Benito (MEX),RAMIREZ Jose (MEX),VERGARA Hector (CAN)
97410055,2006,27 Jun 2006 - 17:00 ,9501,Oitavas de Finais,Fase de Mata-Mata,153,4,BRA,https://api.fifa.com/api/v3/picture/flags-sq-5/BRA,3,3-0,0,42,GHA,https://api.fifa.com/api/v3/picture/flags-sq-5/GHA, ,65000,MICHEL Lubos (SVK),Roman SLYSKO (SVK),BALKO Martin (SVK)
97410056,2006,27 Jun 2006 - 21:00 ,9501,Oitavas de Finais,Fase de Mata-Mata,159,12,ESP,https://api.fifa.com/api/v3/picture/flags-sq-5/ESP,1,1-3,3,3,FRA,https://api.fifa.com/api/v3/picture/flags-sq-5/FRA, ,43000,ROSETTI Roberto (ITA),COPELLI Cristiano (ITA),STAGNOLI Alessandro (ITA)
97410057,2006,30 Jun 2006 - 17:00 ,9601,Quartas de Finais,Fase de Mata-Mata,64,10,GER,https://api.fifa.com/api/v3/picture/flags-sq-5/GER,1,"1-1(1-1)[4-2]",1,11,ARG,https://api.fifa.com/api/v3/picture/flags-sq-5/ARG,Germany win on penalties (4 - 2) ,72000,MICHEL Lubos (SVK),Roman SLYSKO (SVK),BALKO Martin (SVK)
97410058,2006,30 Jun 2006 - 21:00 ,9601,Quartas de Finais,Fase de Mata-Mata,154,2,ITA,https://api.fifa.com/api/v3/picture/flags-sq-5/ITA,3,3-0,0,81,UKR,https://api.fifa.com/api/v3/picture/flags-sq-5/UKR, ,50000,DE BLEECKERE Frank (BEL),HERMANS Peter (BEL),VROMANS Walter (BEL)
97410059,2006,01 Jul 2006 - 17:00 ,9601,Quartas de Finais,Fase de Mata-Mata,151,8,ENG,https://api.fifa.com/api/v3/picture/flags-sq-5/ENG,0,"0-0(0-0)[1-3]",0,64,POR,https://api.fifa.com/api/v3/picture/flags-sq-5/POR,Portugal win on penalties (1 - 3) ,52000,ELIZONDO Horacio (ARG),GARCIA Dario (ARG),OTERO Rodolfo (ARG)
97410060,2006,01 Jul 2006 - 21:00 ,9601,Quartas de Finais,Fase de Mata-Mata,152,4,BRA,https://api.fifa.com/api/v3/picture/flags-sq-5/BRA,0,0-1,1,3,FRA,https://api.fifa.com/api/v3/picture/flags-sq-5/FRA, ,48000,MEDINA CANTALEJO Luis (ESP),GIRALDEZ CARRASCO Victoriano (ESP),MEDINA HERNANDEZ Pedro (ESP)
97410061,2006,04 Jul 2006 - 21:00 ,9701,Semifinais,Fase de Mata-Mata,153,10,GER,https://api.fifa.com/api/v3/picture/flags-sq-5/GER,0,"0-0(0-2)",2,2,ITA,https://api.fifa.com/api/v3/picture/flags-sq-5/ITA,Italy win after extra time ,65000,ARCHUNDIA Benito (MEX),RAMIREZ Jose (MEX),VERGARA Hector (CAN)
97410062,2006,05 Jul 2006 - 21:00 ,9701,Semifinais,Fase de Mata-Mata,150,64,POR,https://api.fifa.com/api/v3/picture/flags-sq-5/POR,0,0-1,1,3,FRA,https://api.fifa.com/api/v3/picture/flags-sq-5/FRA, ,66000,LARRIONDA Jorge (URU),RIAL Walter (URU),FANDINO Pablo (URU)
97410063,2006,08 Jul 2006 - 21:00 ,9803,3º/4º Lugar,Fase de Mata-Mata,160,10,GER,https://api.fifa.com/api/v3/picture/flags-sq-5/GER,3,3-1,1,64,POR,https://api.fifa.com/api/v3/picture/flags-sq-5/POR, ,52000,KAMIKAWA Toru (JPN),HIROSHIMA Yoshikazu (JPN),KIM Dae Young (KOR)
97410064,2006,09 Jul 2006 - 20:00 ,9999,Final,Fase de Mata-Mata,64,2,ITA,https://api.fifa.com/api/v3/picture/flags-sq-5/ITA,1,"1-1(1-1)[5-3]",1,3,FRA,https://api.fifa.com/api/v3/picture/flags-sq-5/FRA,Italy win on penalties (5 - 3) ,69000,ELIZONDO Horacio (ARG),GARCIA Dario (ARG),OTERO Rodolfo (ARG)
300061454,2010,11 Jun 2010 - 16:00 ,2010,Grupo A,Fase de Grupos,161,15,RSA,https://api.fifa.com/api/v3/picture/flags-sq-5/RSA,1,1-1,1,9,MEX,https://api.fifa.com/api/v3/picture/flags-sq-5/MEX, ,84490,Ravshan IRMATOV (UZB),ILYASOV Rafael (UZB),KOCHKAROV Bakhadyr (KGZ)
300061453,2010,11 Jun 2010 - 20:30 ,2010,Grupo A,Fase de Grupos,162,1,URU,https://api.fifa.com/api/v3/picture/flags-sq-5/URU,0,0-0,0,3,FRA,https://api.fifa.com/api/v3/picture/flags-sq-5/FRA, ,64100,NISHIMURA Yuichi (JPN),SAGARA Toru (JPN),JEONG Hae Sang (KOR)
300061459,2010,12 Jun 2010 - 13:30 ,2020,Grupo B,Fase de Grupos,163,14,KOR,https://api.fifa.com/api/v3/picture/flags-sq-5/KOR,2,2-0,0,43,GRE,https://api.fifa.com/api/v3/picture/flags-sq-5/GRE, ,31513,HESTER Michael (NZL),HINTZ Jan Hendrik (NZL),MAKASINI Tevita (TGA)
300061460,2010,12 Jun 2010 - 16:00 ,2020,Grupo B,Fase de Grupos,164,11,ARG,https://api.fifa.com/api/v3/picture/flags-sq-5/ARG,1,1-0,0,57,NGA,https://api.fifa.com/api/v3/picture/flags-sq-5/NGA, ,55686,Wolfgang STARK (GER),SALVER Jan-Hendrik (GER),PICKEL Mike (GER)
300061466,2010,12 Jun 2010 - 20:30 ,2030,Grupo C,Fase de Grupos,165,8,ENG,https://api.fifa.com/api/v3/picture/flags-sq-5/ENG,1,1-1,1,13,USA,https://api.fifa.com/api/v3/picture/flags-sq-5/USA, ,38646,SIMON Carlos (BRA),HAUSMANN Altemir (BRA),BRAATZ Roberto (BRA)
300061465,2010,13 Jun 2010 - 13:30 ,2030,Grupo C,Fase de Grupos,166,18,ALG,https://api.fifa.com/api/v3/picture/flags-sq-5/ALG,0,0-1,1,76,SVN,https://api.fifa.com/api/v3/picture/flags-sq-5/SVN, ,30325,BATRES Carlos (GUA),LEAL Leonel (CRC),PASTRANA Carlos (HON)
300061471,2010,13 Jun 2010 - 16:00 ,2040,Grupo D,Fase de Grupos,167,74,SRB,https://api.fifa.com/api/v3/picture/flags-sq-5/SRB,0,0-1,1,42,GHA,https://api.fifa.com/api/v3/picture/flags-sq-5/GHA, ,38833,BALDASSI Hector (ARG),CASAS Ricardo (ARG),MAIDANA Hernan (ARG)
300111116,2010,13 Jun 2010 - 20:30 ,2040,Grupo D,Fase de Grupos,168,10,GER,https://api.fifa.com/api/v3/picture/flags-sq-5/GER,4,4-0,0,20,AUS,https://api.fifa.com/api/v3/picture/flags-sq-5/AUS, ,62660,RODRIGUEZ Marco (MEX),CAMARGO Jose Luis (MEX),MORIN Alberto (MEX)
300061478,2010,14 Jun 2010 - 13:30 ,2050,Grupo E,Fase de Grupos,161,55,NED,https://api.fifa.com/api/v3/picture/flags-sq-5/NED,2,2-0,0,35,DEN,https://api.fifa.com/api/v3/picture/flags-sq-5/DEN, ,83465,St phane LANNOY (FRA),DANSAULT Eric (FRA),UGO Laurent (FRA)
300061477,2010,14 Jun 2010 - 16:00 ,2050,Grupo E,Fase de Grupos,169,17,JPN,https://api.fifa.com/api/v3/picture/flags-sq-5/JPN,1,1-0,0,26,CMR,https://api.fifa.com/api/v3/picture/flags-sq-5/CMR, ,30620,Oleg rio BENQUEREN A (POR),CARDINAL Jose (POR),MIRANDA Bertino (POR)
300061484,2010,14 Jun 2010 - 20:30 ,2060,Grupo F,Fase de Grupos,162,2,ITA,https://api.fifa.com/api/v3/picture/flags-sq-5/ITA,1,1-1,1,61,PAR,https://api.fifa.com/api/v3/picture/flags-sq-5/PAR, ,62869,ARCHUNDIA Benito (MEX),VERGARA Hector (CAN),TORRENTERA Marvin (MEX)
300061483,2010,15 Jun 2010 - 13:30 ,2060,Grupo F,Fase de Grupos,165,56,NZL,https://api.fifa.com/api/v3/picture/flags-sq-5/NZL,1,1-1,1,75,SVK,https://api.fifa.com/api/v3/picture/flags-sq-5/SVK, ,23871,DAMON Jerome (RSA),NTAGUNGIRA Celestin (RWA),MOLEFE Enock (RSA)
300061489,2010,15 Jun 2010 - 16:00 ,2070,Grupo G,Fase de Grupos,163,25,CIV,https://api.fifa.com/api/v3/picture/flags-sq-5/CIV,0,0-0,0,64,POR,https://api.fifa.com/api/v3/picture/flags-sq-5/POR, ,37034,LARRIONDA Jorge (URU),FANDINO Pablo (URU),ESPINOSA Mauricio (URU)
300061490,2010,15 Jun 2010 - 20:30 ,2070,Grupo G,Fase de Grupos,164,4,BRA,https://api.fifa.com/api/v3/picture/flags-sq-5/BRA,2,2-1,1,52,PRK,https://api.fifa.com/api/v3/picture/flags-sq-5/PRK, ,54331,KASSAI Viktor (HUN),EROS Gabor (HUN),VAMOS Tibor (HUN)
300061495,2010,16 Jun 2010 - 13:30 ,2080,Grupo H,Fase de Grupos,170,45,HON,https://api.fifa.com/api/v3/picture/flags-sq-5/HON,0,0-1,1,7,CHI,https://api.fifa.com/api/v3/picture/flags-sq-5/CHI, ,32664,MAILLET Eddy (SEY),MENKOUANDE Evarist (CMR),HASSANI Bechir (TUN)
300111112,2010,16 Jun 2010 - 16:00 ,2080,Grupo H,Fase de Grupos,168,12,ESP,https://api.fifa.com/api/v3/picture/flags-sq-5/ESP,0,0-1,1,5,SUI,https://api.fifa.com/api/v3/picture/flags-sq-5/SUI, ,62453,WEBB Howard (ENG),Darren CANN (ENG),MULLARKEY Michael (ENG)
300061452,2010,16 Jun 2010 - 20:30 ,2010,Grupo A,Fase de Grupos,167,15,RSA,https://api.fifa.com/api/v3/picture/flags-sq-5/RSA,0,0-3,3,1,URU,https://api.fifa.com/api/v3/picture/flags-sq-5/URU, ,42658,BUSACCA Massimo (SUI),ARNET Matthias (SUI),BURAGINA Francesco (SUI)
300061458,2010,17 Jun 2010 - 13:30 ,2020,Grupo B,Fase de Grupos,161,11,ARG,https://api.fifa.com/api/v3/picture/flags-sq-5/ARG,4,4-1,1,14,KOR,https://api.fifa.com/api/v3/picture/flags-sq-5/KOR, ,82174,DE BLEECKERE Frank (BEL),HERMANS Peter (BEL),VROMANS Walter (BEL)
300061457,2010,17 Jun 2010 - 16:00 ,2020,Grupo B,Fase de Grupos,169,43,GRE,https://api.fifa.com/api/v3/picture/flags-sq-5/GRE,2,2-1,1,57,NGA,https://api.fifa.com/api/v3/picture/flags-sq-5/NGA, ,31593,RUIZ Oscar (COL),GONZALEZ Abraham (COL),CLAVIJO Humberto (COL)
300061451,2010,17 Jun 2010 - 20:30 ,2010,Grupo A,Fase de Grupos,166,3,FRA,https://api.fifa.com/api/v3/picture/flags-sq-5/FRA,0,0-2,2,9,MEX,https://api.fifa.com/api/v3/picture/flags-sq-5/MEX, ,35370,AL GHAMDI Khalil (KSA),KAMRANIFAR Hassan (IRN),AL MARZOUQI Saleh (UAE)
300061470,2010,18 Jun 2010 - 13:30 ,2040,Grupo D,Fase de Grupos,163,10,GER,https://api.fifa.com/api/v3/picture/flags-sq-5/GER,0,0-1,1,74,SRB,https://api.fifa.com/api/v3/picture/flags-sq-5/SRB, ,38294,Alberto UNDIANO MALLENCO (ESP),MARTINEZ Fermin (ESP),YUSTE Juan (ESP)
300061463,2010,18 Jun 2010 - 16:00 ,2030,Grupo C,Fase de Grupos,164,76,SVN,https://api.fifa.com/api/v3/picture/flags-sq-5/SVN,2,2-2,2,13,USA,https://api.fifa.com/api/v3/picture/flags-sq-5/USA, ,45573,Koman COULIBALY (MLI),ACHIK Redouane (MAR),MANUEL CANDIDO Inacio (ANG)
300061464,2010,18 Jun 2010 - 20:30 ,2030,Grupo C,Fase de Grupos,162,8,ENG,https://api.fifa.com/api/v3/picture/flags-sq-5/ENG,0,0-0,0,18,ALG,https://api.fifa.com/api/v3/picture/flags-sq-5/ALG, ,64100,Ravshan IRMATOV (UZB),ILYASOV Rafael (UZB),KOCHKAROV Bakhadyr (KGZ)
300111117,2010,19 Jun 2010 - 13:30 ,2050,Grupo E,Fase de Grupos,168,55,NED,https://api.fifa.com/api/v3/picture/flags-sq-5/NED,1,1-0,0,17,JPN,https://api.fifa.com/api/v3/picture/flags-sq-5/JPN, ,62010,BALDASSI Hector (ARG),CASAS Ricardo (ARG),MAIDANA Hernan (ARG)
300061469,2010,19 Jun 2010 - 16:00 ,2040,Grupo D,Fase de Grupos,165,42,GHA,https://api.fifa.com/api/v3/picture/flags-sq-5/GHA,1,1-1,1,20,AUS,https://api.fifa.com/api/v3/picture/flags-sq-5/AUS, ,34812,ROSETTI Roberto (ITA),CALCAGNO Paolo (ITA),AYROLDI Stefano (ITA)
300061475,2010,19 Jun 2010 - 20:30 ,2050,Grupo E,Fase de Grupos,167,26,CMR,https://api.fifa.com/api/v3/picture/flags-sq-5/CMR,1,1-2,2,35,DEN,https://api.fifa.com/api/v3/picture/flags-sq-5/DEN, ,38074,LARRIONDA Jorge (URU),FANDINO Pablo (URU),ESPINOSA Mauricio (URU)
300061481,2010,20 Jun 2010 - 13:30 ,2060,Grupo F,Fase de Grupos,169,75,SVK,https://api.fifa.com/api/v3/picture/flags-sq-5/SVK,0,0-2,2,61,PAR,https://api.fifa.com/api/v3/picture/flags-sq-5/PAR, ,26643,MAILLET Eddy (SEY),MENKOUANDE Evarist (CMR),HASSANI Bechir (TUN)
300061482,2010,20 Jun 2010 - 16:00 ,2060,Grupo F,Fase de Grupos,170,2,ITA,https://api.fifa.com/api/v3/picture/flags-sq-5/ITA,1,1-1,1,56,NZL,https://api.fifa.com/api/v3/picture/flags-sq-5/NZL, ,38229,BATRES Carlos (GUA),LEAL Leonel (CRC),PASTRANA Carlos (HON)
300061488,2010,20 Jun 2010 - 20:30 ,2070,Grupo G,Fase de Grupos,161,4,BRA,https://api.fifa.com/api/v3/picture/flags-sq-5/BRA,3,3-1,1,25,CIV,https://api.fifa.com/api/v3/picture/flags-sq-5/CIV, ,84455,St phane LANNOY (FRA),DANSAULT Eric (FRA),UGO Laurent (FRA)
300061487,2010,21 Jun 2010 - 13:30 ,2070,Grupo G,Fase de Grupos,162,64,POR,https://api.fifa.com/api/v3/picture/flags-sq-5/POR,7,7-0,0,52,PRK,https://api.fifa.com/api/v3/picture/flags-sq-5/PRK, ,63644,POZO Pablo (CHI),BASUALTO Patricio (CHI),MONDRIA Francisco (CHI)
300061493,2010,21 Jun 2010 - 16:00 ,2080,Grupo H,Fase de Grupos,163,7,CHI,https://api.fifa.com/api/v3/picture/flags-sq-5/CHI,1,1-0,0,5,SUI,https://api.fifa.com/api/v3/picture/flags-sq-5/SUI, ,34872,AL GHAMDI Khalil (KSA),KAMRANIFAR Hassan (IRN),AL MARZOUQI Saleh (UAE)
300061494,2010,21 Jun 2010 - 20:30 ,2080,Grupo H,Fase de Grupos,164,12,ESP,https://api.fifa.com/api/v3/picture/flags-sq-5/ESP,2,2-0,0,45,HON,https://api.fifa.com/api/v3/picture/flags-sq-5/HON, ,54386,NISHIMURA Yuichi (JPN),SAGARA Toru (JPN),JEONG Hae Sang (KOR)
300061450,2010,22 Jun 2010 - 16:00 ,2010,Grupo A,Fase de Grupos,165,9,MEX,https://api.fifa.com/api/v3/picture/flags-sq-5/MEX,0,0-1,1,1,URU,https://api.fifa.com/api/v3/picture/flags-sq-5/URU, ,33425,KASSAI Viktor (HUN),EROS Gabor (HUN),VAMOS Tibor (HUN)
300061449,2010,22 Jun 2010 - 16:00 ,2010,Grupo A,Fase de Grupos,169,3,FRA,https://api.fifa.com/api/v3/picture/flags-sq-5/FRA,1,1-2,2,15,RSA,https://api.fifa.com/api/v3/picture/flags-sq-5/RSA, ,39415,RUIZ Oscar (COL),GONZALEZ Abraham (COL),CLAVIJO Humberto (COL)
300111115,2010,22 Jun 2010 - 20:30 ,2020,Grupo B,Fase de Grupos,168,57,NGA,https://api.fifa.com/api/v3/picture/flags-sq-5/NGA,2,2-2,2,14,KOR,https://api.fifa.com/api/v3/picture/flags-sq-5/KOR, ,61874,Oleg rio BENQUEREN A (POR),CARDINAL Jose (POR),MIRANDA Bertino (POR)
300061455,2010,22 Jun 2010 - 20:30 ,2020,Grupo B,Fase de Grupos,166,43,GRE,https://api.fifa.com/api/v3/picture/flags-sq-5/GRE,0,0-2,2,11,ARG,https://api.fifa.com/api/v3/picture/flags-sq-5/ARG, ,38891,Ravshan IRMATOV (UZB),ILYASOV Rafael (UZB),KOCHKAROV Bakhadyr (KGZ)
300061462,2010,23 Jun 2010 - 16:00 ,2030,Grupo C,Fase de Grupos,163,76,SVN,https://api.fifa.com/api/v3/picture/flags-sq-5/SVN,0,0-1,1,8,ENG,https://api.fifa.com/api/v3/picture/flags-sq-5/ENG, ,36893,Wolfgang STARK (GER),SALVER Jan-Hendrik (GER),PICKEL Mike (GER)
300061461,2010,23 Jun 2010 - 16:00 ,2030,Grupo C,Fase de Grupos,167,13,USA,https://api.fifa.com/api/v3/picture/flags-sq-5/USA,1,1-0,0,18,ALG,https://api.fifa.com/api/v3/picture/flags-sq-5/ALG, ,35827,DE BLEECKERE Frank (BEL),HERMANS Peter (BEL),VROMANS Walter (BEL)
300061468,2010,23 Jun 2010 - 20:30 ,2040,Grupo D,Fase de Grupos,161,42,GHA,https://api.fifa.com/api/v3/picture/flags-sq-5/GHA,0,0-1,1,10,GER,https://api.fifa.com/api/v3/picture/flags-sq-5/GER, ,83391,SIMON Carlos (BRA),HAUSMANN Altemir (BRA),BRAATZ Roberto (BRA)
300061467,2010,23 Jun 2010 - 20:30 ,2040,Grupo D,Fase de Grupos,170,20,AUS,https://api.fifa.com/api/v3/picture/flags-sq-5/AUS,2,2-1,1,74,SRB,https://api.fifa.com/api/v3/picture/flags-sq-5/SRB, ,37836,LARRIONDA Jorge (URU),FANDINO Pablo (URU),ESPINOSA Mauricio (URU)
300061480,2010,24 Jun 2010 - 16:00 ,2060,Grupo F,Fase de Grupos,164,75,SVK,https://api.fifa.com/api/v3/picture/flags-sq-5/SVK,3,3-2,2,2,ITA,https://api.fifa.com/api/v3/picture/flags-sq-5/ITA, ,53412,WEBB Howard (ENG),Darren CANN (ENG),MULLARKEY Michael (ENG)
300061479,2010,24 Jun 2010 - 16:00 ,2060,Grupo F,Fase de Grupos,166,61,PAR,https://api.fifa.com/api/v3/picture/flags-sq-5/PAR,0,0-0,0,56,NZL,https://api.fifa.com/api/v3/picture/flags-sq-5/NZL, ,34850,NISHIMURA Yuichi (JPN),SAGARA Toru (JPN),JEONG Hae Sang (KOR)
300061474,2010,24 Jun 2010 - 20:30 ,2050,Grupo E,Fase de Grupos,165,35,DEN,https://api.fifa.com/api/v3/picture/flags-sq-5/DEN,1,1-3,3,17,JPN,https://api.fifa.com/api/v3/picture/flags-sq-5/JPN, ,27967,DAMON Jerome (RSA),NTAGUNGIRA Celestin (RWA),MOLEFE Enock (RSA)
300061473,2010,24 Jun 2010 - 20:30 ,2050,Grupo E,Fase de Grupos,162,26,CMR,https://api.fifa.com/api/v3/picture/flags-sq-5/CMR,1,1-2,2,55,NED,https://api.fifa.com/api/v3/picture/flags-sq-5/NED, ,63093,POZO Pablo (CHI),BASUALTO Patricio (CHI),MONDRIA Francisco (CHI)
300111111,2010,25 Jun 2010 - 16:00 ,2070,Grupo G,Fase de Grupos,168,64,POR,https://api.fifa.com/api/v3/picture/flags-sq-5/POR,0,0-0,0,4,BRA,https://api.fifa.com/api/v3/picture/flags-sq-5/BRA, ,62712,ARCHUNDIA Benito (MEX),VERGARA Hector (CAN),TORRENTERA Marvin (MEX)
300061486,2010,25 Jun 2010 - 16:00 ,2070,Grupo G,Fase de Grupos,170,52,PRK,https://api.fifa.com/api/v3/picture/flags-sq-5/PRK,0,0-3,3,25,CIV,https://api.fifa.com/api/v3/picture/flags-sq-5/CIV, ,34763,Alberto UNDIANO MALLENCO (ESP),MARTINEZ Fermin (ESP),YUSTE Juan (ESP)
300061491,2010,25 Jun 2010 - 20:30 ,2080,Grupo H,Fase de Grupos,167,7,CHI,https://api.fifa.com/api/v3/picture/flags-sq-5/CHI,1,1-2,2,12,ESP,https://api.fifa.com/api/v3/picture/flags-sq-5/ESP, ,41958,RODRIGUEZ Marco (MEX),CAMARGO Jose Luis (MEX),MORIN Alberto (MEX)
300061492,2010,25 Jun 2010 - 20:30 ,2080,Grupo H,Fase de Grupos,169,5,SUI,https://api.fifa.com/api/v3/picture/flags-sq-5/SUI,0,0-0,0,45,HON,https://api.fifa.com/api/v3/picture/flags-sq-5/HON, ,28042,BALDASSI Hector (ARG),CASAS Ricardo (ARG),MAIDANA Hernan (ARG)
300061504,2010,26 Jun 2010 - 16:00 ,9501,Oitavas de Finais,Fase de Mata-Mata,163,1,URU,https://api.fifa.com/api/v3/picture/flags-sq-5/URU,2,2-1,1,14,KOR,https://api.fifa.com/api/v3/picture/flags-sq-5/KOR, ,30597,Wolfgang STARK (GER),SALVER Jan-Hendrik (GER),PICKEL Mike (GER)
300061503,2010,26 Jun 2010 - 20:30 ,9501,Oitavas de Finais,Fase de Mata-Mata,165,13,USA,https://api.fifa.com/api/v3/picture/flags-sq-5/USA,1,"1-1(1-2)",2,42,GHA,https://api.fifa.com/api/v3/picture/flags-sq-5/GHA,Ghana win after extra time ,34976,KASSAI Viktor (HUN),EROS Gabor (HUN),VAMOS Tibor (HUN)
300061501,2010,27 Jun 2010 - 16:00 ,9501,Oitavas de Finais,Fase de Mata-Mata,169,10,GER,https://api.fifa.com/api/v3/picture/flags-sq-5/GER,4,4-1,1,8,ENG,https://api.fifa.com/api/v3/picture/flags-sq-5/ENG, ,40510,LARRIONDA Jorge (URU),FANDINO Pablo (URU),ESPINOSA Mauricio (URU)
300061502,2010,27 Jun 2010 - 20:30 ,9501,Oitavas de Finais,Fase de Mata-Mata,161,11,ARG,https://api.fifa.com/api/v3/picture/flags-sq-5/ARG,3,3-1,1,9,MEX,https://api.fifa.com/api/v3/picture/flags-sq-5/MEX, ,84377,ROSETTI Roberto (ITA),CALCAGNO Paolo (ITA),AYROLDI Stefano (ITA)
300111113,2010,28 Jun 2010 - 16:00 ,9501,Oitavas de Finais,Fase de Mata-Mata,168,55,NED,https://api.fifa.com/api/v3/picture/flags-sq-5/NED,2,2-1,1,75,SVK,https://api.fifa.com/api/v3/picture/flags-sq-5/SVK, ,61962,Alberto UNDIANO MALLENCO (ESP),MARTINEZ Fermin (ESP),YUSTE Juan (ESP)
300061500,2010,28 Jun 2010 - 20:30 ,9501,Oitavas de Finais,Fase de Mata-Mata,164,4,BRA,https://api.fifa.com/api/v3/picture/flags-sq-5/BRA,3,3-0,0,7,CHI,https://api.fifa.com/api/v3/picture/flags-sq-5/CHI, ,54096,WEBB Howard (ENG),Darren CANN (ENG),MULLARKEY Michael (ENG)
300061497,2010,29 Jun 2010 - 16:00 ,9501,Oitavas de Finais,Fase de Mata-Mata,167,61,PAR,https://api.fifa.com/api/v3/picture/flags-sq-5/PAR,0,"0-0(0-0)[5-3]",0,17,JPN,https://api.fifa.com/api/v3/picture/flags-sq-5/JPN,Paraguay win on penalties (5 - 3) ,36742,DE BLEECKERE Frank (BEL),HERMANS Peter (BEL),VROMANS Walter (BEL)
300061498,2010,29 Jun 2010 - 20:30 ,9501,Oitavas de Finais,Fase de Mata-Mata,162,12,ESP,https://api.fifa.com/api/v3/picture/flags-sq-5/ESP,1,1-0,0,64,POR,https://api.fifa.com/api/v3/picture/flags-sq-5/POR, ,62955,BALDASSI Hector (ARG),CASAS Ricardo (ARG),MAIDANA Hernan (ARG)
300061507,2010,02 Jul 2010 - 16:00 ,9601,Quartas de Finais,Fase de Mata-Mata,163,55,NED,https://api.fifa.com/api/v3/picture/flags-sq-5/NED,2,2-1,1,4,BRA,https://api.fifa.com/api/v3/picture/flags-sq-5/BRA, ,40186,NISHIMURA Yuichi (JPN),SAGARA Toru (JPN),JEONG Hae Sang (KOR)
300061508,2010,02 Jul 2010 - 20:30 ,9601,Quartas de Finais,Fase de Mata-Mata,161,1,URU,https://api.fifa.com/api/v3/picture/flags-sq-5/URU,1,"1-1(1-1)[4-2]",1,42,GHA,https://api.fifa.com/api/v3/picture/flags-sq-5/GHA,Uruguay win on penalties (4 - 2) ,84017,Oleg rio BENQUEREN A (POR),CARDINAL Jose (POR),MIRANDA Bertino (POR)
300061505,2010,03 Jul 2010 - 16:00 ,9601,Quartas de Finais,Fase de Mata-Mata,162,11,ARG,https://api.fifa.com/api/v3/picture/flags-sq-5/ARG,0,0-4,4,10,GER,https://api.fifa.com/api/v3/picture/flags-sq-5/GER, ,64100,Ravshan IRMATOV (UZB),ILYASOV Rafael (UZB),KOCHKAROV Bakhadyr (KGZ)
300061506,2010,03 Jul 2010 - 20:30 ,9601,Quartas de Finais,Fase de Mata-Mata,164,61,PAR,https://api.fifa.com/api/v3/picture/flags-sq-5/PAR,0,0-1,1,12,ESP,https://api.fifa.com/api/v3/picture/flags-sq-5/ESP, ,55359,BATRES Carlos (GUA),LEAL Leonel (CRC),PASTRANA Carlos (HON)
300061512,2010,06 Jul 2010 - 20:30 ,9701,Semifinais,Fase de Mata-Mata,162,1,URU,https://api.fifa.com/api/v3/picture/flags-sq-5/URU,2,2-3,3,55,NED,https://api.fifa.com/api/v3/picture/flags-sq-5/NED, ,62479,Ravshan IRMATOV (UZB),ILYASOV Rafael (UZB),KOCHKAROV Bakhadyr (KGZ)
300111114,2010,07 Jul 2010 - 20:30 ,9701,Semifinais,Fase de Mata-Mata,168,10,GER,https://api.fifa.com/api/v3/picture/flags-sq-5/GER,0,0-1,1,12,ESP,https://api.fifa.com/api/v3/picture/flags-sq-5/ESP, ,60960,KASSAI Viktor (HUN),EROS Gabor (HUN),VAMOS Tibor (HUN)
300061510,2010,10 Jul 2010 - 20:30 ,9803,3º/4º Lugar,Fase de Mata-Mata,163,1,URU,https://api.fifa.com/api/v3/picture/flags-sq-5/URU,2,2-3,3,10,GER,https://api.fifa.com/api/v3/picture/flags-sq-5/GER, ,36254,ARCHUNDIA Benito (MEX),VERGARA Hector (CAN),TORRENTERA Marvin (MEX)
300061509,2010,11 Jul 2010 - 20:30 ,9999,Final,Fase de Mata-Mata,161,55,NED,https://api.fifa.com/api/v3/picture/flags-sq-5/NED,0,"0-0(0-1)",1,12,ESP,https://api.fifa.com/api/v3/picture/flags-sq-5/ESP,Spain win after extra time ,84490,WEBB Howard (ENG),Darren CANN (ENG),MULLARKEY Michael (ENG)
300186456,2014,12 Jun 2014 - 17:00 ,2010,Grupo A,Fase de Grupos,171,4,BRA,https://api.fifa.com/api/v3/picture/flags-sq-5/BRA,3,3-1,1,31,CRO,https://api.fifa.com/api/v3/picture/flags-sq-5/CRO, ,62103,NISHIMURA Yuichi (JPN),SAGARA Toru (JPN),NAGI Toshiyuki (JPN)
